WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:21:04:49:b5:82,orange-4RCX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:22:02,6,-84,32.16380466,35.08316406,331,5,WIFI
dc:09:4c:2e:33:94,asaf1,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:02,1,-90,32.16380466,35.08316406,331,5,WIFI
e4:6f:13:72:7c:2e,shirley_eli_bramli,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:04,1,-80,32.16377061,35.08320411,331,4,WIFI
74:da:38:80:30:16,Bramli_2EX,[WPA-PSK-CCMP][ESS],2017-11-01 19:22:04,11,-77,32.16377061,35.08320411,331,4,WIFI
00:0e:2e:e2:d9:a4,default,[ESS],2017-11-01 19:22:06,11,-91,32.1637561,35.08324491,331,4,WIFI
68:72:51:2a:2e:01,NgTech-LTD-VOD,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:08,13,-83,32.16373332,35.08328797,332,5,WIFI
74:da:38:32:da:98,yakov_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-01 19:22:12,1,-81,32.16370842,35.08338773,331,4,WIFI
30:46:9a:2c:21:44,Rom-1,[WEP][ESS],2017-11-01 19:22:14,2,-91,32.16368429,35.08343515,332,4,WIFI
3e:46:9a:2c:21:44,,[ESS],2017-11-01 19:22:14,2,-86,32.16368429,35.08343515,332,4,WIFI
10:be:f5:3f:c6:e2,hrri,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:16,9,-86,32.16366084,35.08348979,333,4,WIFI
80:37:73:e6:d3:52,yakov,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:22:16,1,-87,32.16366084,35.08348979,333,4,WIFI
42502_22811_5369542,GOLAN T,UNKNOWN;il,2017-11-01 19:22:16,0,-83,32.16366084,35.08348979,333,4,GSM
30:46:9a:2c:21:44,Rom-1,[WEP][ESS],2017-11-01 19:22:20,2,-82,32.1636549,35.08359457,332,3,WIFI
3e:46:9a:2c:21:44,,[ESS],2017-11-01 19:22:20,2,-81,32.1636549,35.08359457,332,3,WIFI
80:37:73:e6:d3:52,yakov,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:22:20,1,-82,32.1636549,35.08359457,332,3,WIFI
36:46:9a:2c:21:44,,[ESS],2017-11-01 19:22:20,2,-82,32.1636549,35.08359457,332,3,WIFI
80:37:73:e6:d3:53,yakov_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:22:25,60,-90,32.16362082,35.08373378,330,4,WIFI
74:da:38:32:da:98,yakov_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-01 19:22:30,1,-76,32.16359462,35.08387224,331,3,WIFI
10:be:f5:3f:c6:e2,hrri,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:30,9,-81,32.16359462,35.08387224,331,3,WIFI
c4:12:f5:fe:dd:e6,Roditi,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:30,2,-91,32.16359462,35.08387224,331,3,WIFI
68:72:51:2a:2e:01,NgTech-LTD-VOD,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:33,13,-76,32.16358419,35.08394236,331,3,WIFI
98:de:d0:91:05:84,,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:35,13,-84,32.16358091,35.08398741,331,4,WIFI
80:37:73:e6:d3:53,yakov_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:22:42,60,-84,32.16357475,35.08415272,330,4,WIFI
68:72:51:2a:2e:01,NgTech-LTD-VOD,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:42,13,-68,32.16357475,35.08415272,330,4,WIFI
80:1f:02:d7:95:af,,[ESS],2017-11-01 19:22:42,13,-92,32.16357475,35.08415272,330,4,WIFI
80:2a:a8:d1:9e:d1,Croitoru3,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:42,6,-90,32.16357475,35.08415272,330,4,WIFI
80:1f:02:d7:95:af,,[ESS],2017-11-01 19:22:52,13,-87,32.16362836,35.08436545,328,4,WIFI
80:1f:02:d7:95:ac,Elmatan_HAIM_Ed,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:22:52,13,-85,32.16362836,35.08436545,328,4,WIFI
52:12:f5:fe:dd:e7,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:56,2,-80,32.16367142,35.08447773,332,3,WIFI
14:ae:db:a0:9b:bd,BEZEQINT-9BB9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:22:56,11,-90,32.16367142,35.08447773,332,3,WIFI
80:1f:02:d7:95:ad,,[ESS],2017-11-01 19:22:56,13,-88,32.16367142,35.08447773,332,3,WIFI
14:ae:db:49:01:1d,Michal,[WPA2-PSK-CCMP][ESS],2017-11-01 19:22:58,11,-88,32.16370955,35.08452506,333,3,WIFI
42502_22811_5369542,GOLAN T,UNKNOWN;il,2017-11-01 19:22:58,0,-85,32.16370955,35.08452506,333,3,GSM
82:2a:a8:d2:9e:d1,Croitoru3-5ghz,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:02,48,-90,32.16377502,35.08459278,332,3,WIFI
80:37:73:e6:d3:52,yakov,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:04,1,-87,32.16380234,35.08462219,331,3,WIFI
80:2a:a8:d1:9e:d1,Croitoru3,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:04,6,-82,32.16380234,35.08462219,331,3,WIFI
c4:12:f5:f8:a8:40,altman2,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:04,11,-91,32.16380234,35.08462219,331,3,WIFI
c4:12:f5:fe:dd:e6,Roditi,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:06,2,-78,32.16383458,35.08463928,330,4,WIFI
14:ae:db:49:01:1d,Michal,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:08,11,-81,32.16387903,35.08466523,331,4,WIFI
00:26:5a:83:8c:31,HEZILIAT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:08,1,-88,32.16387903,35.08466523,331,4,WIFI
80:2a:a8:d1:9e:d1,Croitoru3,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:12,6,-76,32.16393713,35.08471881,332,3,WIFI
42502_22811_5369192,GOLAN T,HSPA;il,2017-11-01 19:23:12,0,-83,32.16393713,35.08471881,332,3,GSM
82:2a:a8:d2:9e:d1,Croitoru3-5ghz,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:14,48,-80,32.16396923,35.08474239,331,3,WIFI
74:da:da:42:dc:86,Croitoru3-DLINK-2Ghz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:14,1,-86,32.16396923,35.08474239,331,3,WIFI
74:da:da:42:dc:88,Croitoru3-DLINK-5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:14,48,-92,32.16396923,35.08474239,331,3,WIFI
c8:d7:19:0b:36:8d,Croitoru_1_2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:14,1,-90,32.16396923,35.08474239,331,3,WIFI
c4:12:f5:83:df:53,bz18893966,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:14,1,-90,32.16396923,35.08474239,331,3,WIFI
80:2a:a8:d1:9e:d1,Croitoru3,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:16,6,-62,32.16402362,35.08478209,332,4,WIFI
14:ae:db:a0:9b:bd,BEZEQINT-9BB9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:16,11,-82,32.16402362,35.08478209,332,4,WIFI
00:26:5a:83:8c:31,HEZILIAT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:18,1,-79,32.16406117,35.08481282,331,4,WIFI
c8:d7:19:0b:36:8d,Croitoru_1_2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:18,1,-81,32.16406117,35.08481282,331,4,WIFI
78:d9:9f:f5:48:bd,bz18893966_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:18,60,-86,32.16406117,35.08481282,331,4,WIFI
c8:d7:19:0b:36:8e,Croitoru_1_5.0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:18,48,-90,32.16406117,35.08481282,331,4,WIFI
82:2a:a8:d2:9e:d1,Croitoru3-5ghz,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:20,48,-73,32.16409946,35.08483519,332,4,WIFI
c4:12:f5:f8:a8:40,altman2,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:20,11,-86,32.16409946,35.08483519,332,4,WIFI
74:da:da:42:dc:88,Croitoru3-DLINK-5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:20,48,-87,32.16409946,35.08483519,332,4,WIFI
82:2a:a8:d2:9e:d1,Croitoru3-5ghz,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:22,48,-65,32.16413689,35.08485098,332,4,WIFI
c4:12:f5:83:df:53,bz18893966,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:22,1,-85,32.16413689,35.08485098,332,4,WIFI
14:ae:db:a0:9b:bd,BEZEQINT-9BB9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:23:24,11,-76,32.16417754,35.08486706,332,4,WIFI
6a:be:f5:40:8b:41,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:24,3,-90,32.16417754,35.08486706,332,4,WIFI
10:be:f5:40:8b:40,modien123,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:24,3,-91,32.16417754,35.08486706,332,4,WIFI
98:de:d0:ac:26:af,TP-LINK_2.4GHz_AC26AF,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:27,1,-84,32.16420929,35.08488662,332,4,WIFI
f8:e9:03:11:ec:06,Matz_2.4,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:27,3,-87,32.16420929,35.08488662,332,4,WIFI
10:be:f5:37:56:f6,wolff-shalom,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:27,4,-89,32.16420929,35.08488662,332,4,WIFI
5a:be:f5:37:56:f7,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:27,4,-90,32.16420929,35.08488662,332,4,WIFI
98:de:d0:ac:26:af,TP-LINK_2.4GHz_AC26AF,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:29,1,-76,32.16425634,35.08491632,333,4,WIFI
78:d9:9f:f5:48:be,bz18893966_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:29,1,-81,32.16425634,35.08491632,333,4,WIFI
98:de:d0:ac:26:b1,TP-LINK_5GHz_AC26B1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:29,40,-88,32.16425634,35.08491632,333,4,WIFI
20:4e:7f:24:3b:04,amranishmuel,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:29,11,-84,32.16425634,35.08491632,333,4,WIFI
c4:12:f5:f7:ee:96,default,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:29,2,-86,32.16425634,35.08491632,333,4,WIFI
6a:4e:7f:24:3b:05,Bezeq Free 243B04,[ESS],2017-11-01 19:23:29,11,-84,32.16425634,35.08491632,333,4,WIFI
78:d9:9f:f5:48:bd,bz18893966_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:31,60,-81,32.16431262,35.08494638,332,4,WIFI
98:de:d0:ac:26:b1,TP-LINK_5GHz_AC26B1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:31,40,-83,32.16431262,35.08494638,332,4,WIFI
a0:ab:1b:55:8f:00,225_558efc,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:31,9,-89,32.16431262,35.08494638,332,4,WIFI
06:ae:db:39:2c:65,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:31,6,-89,32.16431262,35.08494638,332,4,WIFI
c4:12:f5:83:df:53,bz18893966,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:33,1,-78,32.16434477,35.0849601,333,4,WIFI
78:d9:9f:f5:48:bd,bz18893966_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:33,60,-70,32.16434477,35.0849601,333,4,WIFI
10:be:f5:37:56:f6,wolff-shalom,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:33,4,-83,32.16434477,35.0849601,333,4,WIFI
5a:be:f5:37:56:f7,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:33,4,-84,32.16434477,35.0849601,333,4,WIFI
78:d9:9f:f5:48:be,bz18893966_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:33,1,-74,32.16434477,35.0849601,333,4,WIFI
20:4e:7f:24:3b:04,amranishmuel,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:33,11,-79,32.16434477,35.0849601,333,4,WIFI
6a:4e:7f:24:3b:05,Bezeq Free 243B04,[ESS],2017-11-01 19:23:33,11,-79,32.16434477,35.0849601,333,4,WIFI
14:ae:db:39:2c:65,gavriel21,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:33,6,-88,32.16434477,35.0849601,333,4,WIFI
94:57:a5:4c:bc:70,DIRECT-92-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:35,1,-89,32.16439026,35.08498942,334,4,WIFI
c4:12:f5:83:df:53,bz18893966,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:37,1,-73,32.16442101,35.08500256,334,3,WIFI
00:91:cf:61:34:05,WiFi-Repeater1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:37,11,-94,32.16442101,35.08500256,334,3,WIFI
00:91:cf:61:34:05,WiFi-Repeater1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:39,11,-88,32.16446303,35.08501722,333,4,WIFI
30:b5:c2:c9:2c:73,zeira2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:39,1,-87,32.16446303,35.08501722,333,4,WIFI
00:91:cf:61:34:05,WiFi-Repeater1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:41,11,-80,32.16449519,35.0850415,334,4,WIFI
10:5a:f7:01:c4:02,zeira5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:41,52,-91,32.16449519,35.0850415,334,4,WIFI
f8:e9:03:11:ec:06,Matz_2.4,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:43,3,-82,32.1645346,35.08506894,334,4,WIFI
10:5a:f7:01:c4:02,zeira5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:43,52,-86,32.1645346,35.08506894,334,4,WIFI
f8:e9:03:11:ec:07,Matz_5,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:43,48,-91,32.1645346,35.08506894,334,4,WIFI
68:72:51:2a:2e:01,NgTech-LTD-VOD,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:46,13,-76,32.16458683,35.08511164,335,3,WIFI
10:5a:f7:01:c4:01,zeira2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:46,1,-80,32.16458683,35.08511164,335,3,WIFI
14:ae:db:3d:f0:b2,hagitben,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:46,11,-90,32.16458683,35.08511164,335,3,WIFI
e8:ab:fa:b0:af:0e,Avishay-WIFI,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:23:46,3,-91,32.16458683,35.08511164,335,3,WIFI
30:b5:c2:c9:2c:73,zeira2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:48,1,-80,32.16463466,35.08515557,336,3,WIFI
10:be:f5:40:8b:40,modien123,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:51,3,-86,32.16468341,35.08519269,337,3,WIFI
2c:b0:5d:21:d5:54,314425166,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:51,11,-91,32.16468341,35.08519269,337,3,WIFI
6c:19:8f:4a:01:f0,Bezeq-N_4a01ef,[ESS],2017-11-01 19:23:51,6,-88,32.16468341,35.08519269,337,3,WIFI
62:b0:5d:21:d5:55,Bezeq Free,[ESS],2017-11-01 19:23:51,11,-93,32.16468341,35.08519269,337,3,WIFI
c4:12:f5:f8:a8:40,altman2,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:53,11,-81,32.16471757,35.08521367,338,4,WIFI
f8:e9:03:11:ec:06,Matz_2.4,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:23:53,3,-77,32.16471757,35.08521367,338,4,WIFI
6a:be:f5:40:8b:41,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:53,3,-83,32.16471757,35.08521367,338,4,WIFI
2c:b0:5d:21:d5:54,314425166,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:23:53,11,-85,32.16471757,35.08521367,338,4,WIFI
42502_22811_5369542,GOLAN T,UNKNOWN;il,2017-11-01 19:23:53,0,-91,32.16471757,35.08521367,338,4,GSM
fc:15:b4:69:d3:81,HP-Print-81-Deskjet 4640 series,[ESS],2017-11-01 19:23:55,6,-91,32.16473185,35.08523668,337,4,WIFI
10:5a:f7:01:c4:01,zeira2.4,[WPA2-PSK-CCMP][ESS],2017-11-01 19:23:57,1,-74,32.16477097,35.08524965,338,4,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:23:57,0,-97,32.16477097,35.08524965,338,4,GSM
d0:d4:12:65:40:e2,Tuli,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:00,1,-88,32.16482809,35.0852685,336,4,WIFI
14:ae:db:38:05:15,Eliran,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:00,7,-89,32.16482809,35.0852685,336,4,WIFI
68:72:51:2a:2e:01,NgTech-LTD-VOD,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:02,13,-67,32.16487447,35.08530398,336,4,WIFI
10:be:f5:40:8b:40,modien123,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:02,3,-81,32.16487447,35.08530398,336,4,WIFI
14:ae:db:3d:f0:b2,hagitben,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:02,11,-82,32.16487447,35.08530398,336,4,WIFI
20:0c:c8:2c:69:df,micael,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:24:02,11,-87,32.16487447,35.08530398,336,4,WIFI
c4:a8:1d:14:4a:06,popeye5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:02,48,-93,32.16487447,35.08530398,336,4,WIFI
fc:15:b4:69:d3:81,HP-Print-81-Deskjet 4640 series,[ESS],2017-11-01 19:24:04,6,-82,32.16491848,35.08533587,335,4,WIFI
c4:a8:1d:14:4a:06,popeye5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:04,48,-83,32.16491848,35.08533587,335,4,WIFI
14:ae:db:58:91:95,mikiortal,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:04,1,-86,32.16491848,35.08533587,335,4,WIFI
fc:15:b4:69:d3:81,HP-Print-81-Deskjet 4640 series,[ESS],2017-11-01 19:24:06,6,-77,32.16497347,35.08537399,335,4,WIFI
d0:d4:12:65:40:e2,Tuli,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:06,1,-83,32.16497347,35.08537399,335,4,WIFI
14:ae:db:3d:f0:b5,hagitben_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:08,48,-92,32.16500973,35.08541046,335,4,WIFI
fa:8f:ca:77:4f:b3,,[ESS],2017-11-01 19:24:10,1,-91,32.16504242,35.08543457,336,4,WIFI
6a:be:f5:40:8b:41,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:12,3,-78,32.16507797,35.08545684,335,4,WIFI
14:ae:db:3d:f0:b5,hagitben_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:12,48,-83,32.16507797,35.08545684,335,4,WIFI
10:be:f5:40:8b:40,modien123,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:14,3,-76,32.16511657,35.08548523,334,4,WIFI
14:ae:db:3d:f0:b2,hagitben,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:14,11,-75,32.16511657,35.08548523,334,4,WIFI
14:ae:db:38:05:15,Eliran,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:14,7,-80,32.16511657,35.08548523,334,4,WIFI
fa:8f:ca:77:4f:b3,,[ESS],2017-11-01 19:24:14,1,-86,32.16511657,35.08548523,334,4,WIFI
14:ae:db:58:91:95,mikiortal,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:16,1,-79,32.16515631,35.08550454,334,5,WIFI
14:ae:db:3d:f0:b5,hagitben_5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:16,48,-77,32.16515631,35.08550454,334,5,WIFI
fa:8f:ca:77:4f:b3,,[ESS],2017-11-01 19:24:16,1,-81,32.16515631,35.08550454,334,5,WIFI
14:ae:db:3d:f0:b2,hagitben,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:18,11,-69,32.16519388,35.08553409,334,5,WIFI
fa:8f:ca:77:4f:b3,,[ESS],2017-11-01 19:24:18,1,-76,32.16519388,35.08553409,334,5,WIFI
08:97:58:33:6f:aa,NIPPON_7490,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:24:20,4,-80,32.16523081,35.08556199,334,6,WIFI
14:ae:db:cf:8b:65,BEZEQINT-8B61,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:24:20,6,-83,32.16523081,35.08556199,334,6,WIFI
c0:ff:d4:7d:c1:19,liora,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:24:20,6,-86,32.16523081,35.08556199,334,6,WIFI
d8:fe:e3:04:4a:69,liam,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:20,11,-87,32.16523081,35.08556199,334,6,WIFI
14:ae:db:38:05:15,Eliran,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:35,7,-73,32.16545784,35.08575869,338,5,WIFI
00:12:2a:40:af:68,Basel-orange,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 19:24:39,1,-84,32.16554347,35.0857794,342,4,WIFI
42502_22811_5363189,GOLAN T,HSPA;il,2017-11-01 19:24:41,0,-103,32.16557498,35.0857985,342,5,GSM
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:24:46,0,-83,32.16566706,35.08584999,337,5,GSM
08:97:58:33:6f:aa,NIPPON_7490,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:24:50,4,-69,32.16574408,35.08589726,335,5,WIFI
c0:a0:bb:cb:dd:cb,gozlan-5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:50,48,-90,32.16574408,35.08589726,335,5,WIFI
08:97:58:33:6f:aa,NIPPON_7490,[WPA-PSK-CCMP][WPS][ESS],2017-11-01 19:24:53,4,-55,32.16578901,35.08593469,334,5,WIFI
c0:a0:bb:cb:dd:cb,gozlan-5,[WPA2-PSK-CCMP][ESS],2017-11-01 19:24:54,48,-81,32.16580268,35.08593663,335,5,WIFI
68:72:51:2a:2e:01,NgTech-LTD-VOD,[WPA2-PSK-CCMP][ESS],2017-11-01 19:25:00,13,-83,32.16590144,35.08600278,340,4,WIFI
14:ae:db:45:3b:3d,ami007,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:25:08,6,-89,32.16603672,35.08605418,344,4,WIFI
06:ae:db:45:3b:3d,Ami,[WPS][ESS],2017-11-01 19:25:08,6,-87,32.16603672,35.08605418,344,4,WIFI
42502_22811_5363189,GOLAN T,HSPA;il,2017-11-01 19:25:16,0,-85,32.16616225,35.08611788,347,10,GSM
14:ae:db:45:3b:3d,ami007,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 19:25:18,6,-83,32.16620021,35.08611561,348,10,WIFI
06:ae:db:45:3b:3d,Ami,[WPS][ESS],2017-11-01 19:25:18,6,-82,32.16620021,35.08611561,348,10,WIFI
32:cd:a7:23:2b:0e,DIRECT-e4M288x Series,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-11-01 19:25:20,11,-88,32.1662475,35.08612547,348,9,WIFI
68:72:51:70:e1:1b,ubnt,[WPA2-PSK-CCMP][ESS],2017-11-01 19:25:22,11,-85,32.16628998,35.08612241,347,9,WIFI
d4:6e:0e:2b:e4:04,Ram,[WPA2-PSK-CCMP][ESS],2017-11-01 19:25:30,1,-87,32.16641358,35.08614173,350,9,WIFI
0e:41:58:00:f2:13,no_connection,[WPA2-PSK-CCMP][ESS],2017-11-01 19:25:34,1,-89,32.16648866,35.08615465,350,9,WIFI
c4:04:15:0f:6b:ea,Avi_Pas_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:25:44,11,-90,32.16670186,35.0861588,349,10,WIFI
5a:04:15:0f:6b:eb,Bezeq Free 200065,[ESS],2017-11-01 19:25:44,11,-89,32.16670186,35.0861588,349,10,WIFI
42502_22811_5358539,GOLAN T,HSDPA;il,2017-11-01 19:25:44,0,-91,32.16670186,35.0861588,349,10,GSM
c4:04:15:0f:6b:ea,Avi_Pas_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:25:51,11,-85,32.16685751,35.08616896,346,10,WIFI
5a:04:15:0f:6b:eb,Bezeq Free 200065,[ESS],2017-11-01 19:25:51,11,-83,32.16685751,35.08616896,346,10,WIFI
14:ae:db:be:42:ba,Anat1971,[WPA2-PSK-CCMP][ESS],2017-11-01 19:25:51,1,-87,32.16685751,35.08616896,346,10,WIFI
32:cd:a7:23:2b:0e,DIRECT-e4M288x Series,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-11-01 19:25:53,11,-82,32.16689777,35.08615768,348,9,WIFI
0e:41:58:00:f2:13,no_connection,[WPA2-PSK-CCMP][ESS],2017-11-01 19:25:53,1,-82,32.16689777,35.08615768,348,9,WIFI
00:11:32:68:e3:7a,no_connection,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:25:56,1,-90,32.16697183,35.08613847,348,10,WIFI
c4:04:15:0f:6b:eb,Avi_Pas_2.4_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:25:57,60,-82,32.16698933,35.08614674,348,10,WIFI
c4:04:15:0f:6b:ea,Avi_Pas_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 19:26:01,11,-75,32.16711456,35.08616783,348,10,WIFI
5a:04:15:0f:6b:eb,Bezeq Free 200065,[ESS],2017-11-01 19:26:01,11,-76,32.16711456,35.08616783,348,10,WIFI
